Boat,Utc,Bsp,Awa,Aws,Twa,Tws,Twd,RudderFwd,Leeway,Set,Drift,Hdg,AirTemp,SeaTemp,Baro,Depth,Heel,Trim,Rudder,Tab,Forestay,Downhaul,MastAng,FStayLen,MastButt,Load S,Load P,Rake,Volts,ROT,GpQual,PDOP,GpsNum,GpsAge,Altitude,GeoSep,GpsMode,Lat,Lon,Cog,Sog,DiffStn,Error,RunnerS,RunnerP,Vang,Trav,Main,KeelAng,KeelHt,Board,Oil P,RPM 1,RPM 2,Board P,Board S,DistToLn,RchTmToLn,RchDtToLn,GPS time,Twd+90,Twd-90,Downhaul2,Mk Lat,Mk Lon,Port lat,Port lon,Stbd lat,Stbd lon,HPE,RH,Lead P,Lead S,BackStay,User 0,User 1,User 2,User 3,User 4,User 5,User 6,User 7,User 8,User 9,User 10,User 11,User 12,User 13,User 14,User 15,User 16,User 17,User 18,User 19,User 20,User 21,User 22,User 23,User 24,User 25,User 26,User 27,User 28,User 29,User 30,User 31,TmToGun,TmToLn,TmToBurn,BelowLn,GunBlwLn,WvSigHt,WvSigPd,WvMaxHt,WvMaxPd,Slam,Motion,Mwa,Mws,Boom,Twist,TackLossT,TackLossD,TrimRate,HeelRate,DeflectorP,RudderP,RudderS,RudderToe,BspTr,FStayInner,DeflectorS,Bobstay,Outhaul,D0 P,D0 S,D1 P,D1 S,V0 P,V0 S,V1 P,V1 S
0,42944.47743,0,-116,6.3,-120,6.3,201,,,,,323,20.7,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-3.1,51.1,2,39.5665167,2.6380283,14.5,0.2,,,,,,,,,,,,,,,,,,,42944.47236,291,111,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47745,,-113,6.5,-116,6.3,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7,10,,-3.1,51.1,2,39.5665167,2.6380283,14.5,0,,,,,,,,,,,,,,,,,,,42944.47237,291,111,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47746,0,-111,6.8,-114,6.4,205,,,,,323,5.5,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-3.1,51.1,2,39.5665167,2.6380283,14.5,0.2,,,,,,,,,,,,,,,,,,,42944.47238,295,115,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47747,,-112,6.8,-113,6.5,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7,10,,-3,51.1,2,39.5665167,2.6380283,14.5,0.1,,,,,,,,,,,,,,,,,,,42944.4724,295,115,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47748,,-119,6.5,-115,6.6,205,,,,,322,-3.8,28.4,,,,,,,,,,,,,,,,,1,,10,,-2.9,51.1,,39.5665167,2.6380283,14.5,0,,,,,,,,,,,,,,,,,,,42944.47241,295,115,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47749,0,-119,6.3,-115,6.6,,,,,,322,,,,,,,,,,,,,,,,,,,1,1.7,10,,-2.9,51.1,2,39.5665183,2.6380283,14.5,0,,,,,,,,,,,,,,,,,,,42944.47242,295,115,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47751,,,,,,,,,,,322,,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-3,51.1,2,39.5665183,2.6380283,14.5,0.1,,,,,,,,,,,,,,,,,,,42944.47243,295,115,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47752,0,-122,7.5,-119,7,203,,,,,322,,,,,,,,,,,,,,,,,,,1,1.7,10,,-2.9,51.1,2,39.5665183,2.6380283,14.5,0.1,,,,,,,,,,,,,,,,,,,42944.47244,293,113,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47753,,,,,,,,,,,321,27,,,,,,,,,,,,,,,,,,1,1.7,10,,-2.9,51.1,2,39.5665167,2.6380283,14.5,0.1,,,,,,,,,,,,,,,,,,,42944.47245,293,113,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47754,0,-123,7.1,-123,7.2,201,,,,,321,,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-2.9,51.1,2,39.5665167,2.6380283,14.5,0.1,,,,,,,,,,,,,,,,,,,42944.47247,291,111,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7,10,,-3,51.1,2,39.5665167,2.6380283,14.5,0,,,,,,,,,,,,,,,,,,,42944.47248,291,111,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47756,0,-124,6.8,-123,7,200,,,,,321,9.7,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-3.1,51.1,2,39.5665167,2.6380283,14.5,0.2,,,,,,,,,,,,,,,,,,,42944.47249,290,110,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47757,,-123,6.6,-123,7,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7,10,,-3.2,51.1,2,39.566515,2.6380283,14.5,0,,,,,,,,,,,,,,,,,,,42944.4725,290,110,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47759,,,,,6.5,199,,,,,320,-6.5,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-3.2,51.1,2,39.566515,2.6380283,14.5,0,,,,,,,,,,,,,,,,,,,42944.47251,290,110,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.4776,0,-120,6.5,-121,6.5,,,,,,320,,,,,,,,,,,,,,,,,,,1,1.7,10,,-3.2,51.1,2,39.566515,2.6380283,14.5,0.1,,,,,,,,,,,,,,,,,,,42944.47252,289,109,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7,10,,-3.2,51.1,2,39.566515,2.6380283,,,,,,,,,,,,,,,,,,,,,42944.47254,289,109,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47762,0,-126,6.3,-122,6.4,199,,,,,320,,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-3.2,51.1,2,39.566515,2.6380267,14.5,0.1,,,,,,,,,,,,,,,,,,,42944.47255,289,109,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47763,,,,-124,6.5,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7,10,,-3.2,51.1,2,39.566515,2.6380267,14.5,0,,,,,,,,,,,,,,,,,,,42944.47256,289,109,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47765,0,-119,7,-120,6.7,199,,,,,320,,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-3.2,51.1,2,39.566515,2.6380267,14.5,0.1,,,,,,,,,,,,,,,,,,,42944.47257,289,109,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47766,,-119,7.1,-120,6.7,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7,10,,-3.2,51.1,2,39.566515,2.6380267,14.5,0.2,,,,,,,,,,,,,,,,,,,42944.47258,289,109,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47767,,,,,7.1,198,,,,,320,,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-3.2,51.1,2,39.566515,2.6380267,14.5,0.1,,,,,,,,,,,,,,,,,,,42944.47259,289,109,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47768,0,-126,7.6,-125,7.2,,,,,,320,,,,,,,,,,,,,,,,,,,1,1.7,10,,-3.2,51.1,2,39.566515,2.6380283,14.5,0.1,,,,,,,,,,,,,,,,,,,42944.4726,288,108,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7,10,,-3.2,51.1,2,39.566515,2.6380283,14.5,0.1,,,,,,,,,,,,,,,,,,,42944.47262,288,108,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.4777,0,-122,8.4,-124,7.4,197,,,,,320,,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-3.2,51.1,2,39.566515,2.6380283,14.5,0.1,,,,,,,,,,,,,,,,,,,42944.47263,287,107,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47772,,,,-123,7.7,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7,10,,-3.2,51.1,2,39.5665167,2.6380283,14.5,0,,,,,,,,,,,,,,,,,,,42944.47264,287,107,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47773,0,-122,8.5,-123,7.7,197,,,,,321,21.3,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-3.3,51.1,2,39.5665167,2.6380283,14.5,0.1,,,,,,,,,,,,,,,,,,,42944.47265,287,107,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47774,,,,-123,8.1,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7,10,,-3.2,51.1,2,39.5665167,2.6380283,14.5,0.1,,,,,,,,,,,,,,,,,,,42944.47266,287,107,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47775,,-123,9,-123,8.4,198,,,,,321,0.7,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-3.2,51.1,2,39.5665167,2.6380283,14.5,0,,,,,,,,,,,,,,,,,,,42944.47267,288,108,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47776,0,-122,8.9,-123,8.4,,,,,,321,,,,,,,,,,,,,,,,,,,1,1.7,10,,-3.2,51.1,2,39.5665167,2.6380283,14.5,0.1,,,,,,,,,,,,,,,,,,,42944.47269,288,108,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47777,,,,,8.5,199,,,,,322,-7.1,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-3.2,51.1,2,39.5665167,2.6380283,356.9,0.3,,,,,,,,,,,,,,,,,,,42944.4727,288,108,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47779,0,-120,8.8,-121,8.5,,,,,,322,,,,,,,,,,,,,,,,,,,1,1.7,10,,-3.1,51.1,2,39.5665167,2.6380283,356.9,0.1,,,,,,,,,,,,,,,,,,,42944.47271,289,109,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7,10,,-3.1,51.1,2,39.5665167,2.6380283,356.9,0.1,,,,,,,,,,,,,,,,,,,42944.47273,289,109,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47781,0,-122,7.8,-120,8.2,201,,,,,323,,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-3.2,51.1,2,39.5665167,2.6380283,356.9,0.1,,,,,,,,,,,,,,,,,,,42944.47274,291,111,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47782,,,,-122,8.1,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7,10,,-3.1,51.1,2,39.5665167,2.6380283,356.9,0.2,,,,,,,,,,,,,,,,,,,42944.47276,291,111,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47783,0,-123,7.8,-122,8,200,,,,,323,,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-3.1,51.1,2,39.5665167,2.6380283,356.9,0.1,,,,,,,,,,,,,,,,,,,42944.47277,290,110,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47784,,-123,7.6,-123,7.9,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7,10,,-3.1,51.1,2,39.5665167,2.6380283,356.9,0,,,,,,,,,,,,,,,,,,,42944.47278,290,110,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47786,,,,,7.8,200,,,,,323,38.1,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-3.1,51.1,2,39.5665167,2.6380283,356.9,0.1,,,,,,,,,,,,,,,,,,,42944.47279,290,110,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47787,0,-126,7.6,-124,7.8,,,,,,323,,,,,,,,,,,,,,,,,,,1,1.7,10,,-3.1,51.1,2,39.5665183,2.6380283,356.9,0.1,,,,,,,,,,,,,,,,,,,42944.4728,290,110,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47788,,,,,,,,,,,323,,,,,,,,,,,,,,,,,,,1,1.7,10,,-3.1,51.1,2,39.5665183,2.6380283,356.9,0.1,,,,,,,,,,,,,,,,,,,42944.47281,290,110,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47789,0,-125,7.9,-128,7.5,199,,,,,323,,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-3.1,51.1,2,39.5665183,2.6380283,356.9,0.1,,,,,,,,,,,,,,,,,,,42944.47282,289,109,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.4779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7,10,,-3,51.1,2,39.5665183,2.6380267,356.9,0.1,,,,,,,,,,,,,,,,,,,42944.47284,289,109,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47791,0,-128,7.2,-128,7.4,197,,,,,323,,28.4,,,,,,,,,,,,,,,,,,1.7,10,,,51.1,2,39.5665183,2.6380267,356.9,0.1,,,,,,,,,,,,,,,,,,,42944.47285,287,107,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47793,,-126,7.4,-127,7.4,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7,10,,-3,51.1,2,39.5665183,2.6380267,356.9,0.1,,,,,,,,,,,,,,,,,,,42944.47286,287,107,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47794,,-122,7.3,-124,7.6,198,,,,,322,39.6,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-2.9,51.1,2,39.5665183,2.6380267,356.9,0.1,,,,,,,,,,,,,,,,,,,42944.47287,288,108,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47795,0,-122,7.3,-124,7.6,,,,,,322,,,,,,,,,,,,,,,,,,,1,1.7,10,,-2.9,51.1,2,39.5665183,2.6380267,356.9,0,,,,,,,,,,,,,,,,,,,42944.47288,288,108,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47796,,-120,9,,8.4,199,,,,,322,18,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-3,51.1,2,39.5665183,2.6380267,356.9,0.1,,,,,,,,,,,,,,,,,,,42944.47289,289,109,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47797,0,-121,9.1,-121,8.4,,,,,,322,,,,,,,,,,,,,,,,,,,1,1.7,10,,-2.9,51.1,2,39.5665183,2.6380267,356.9,0.1,,,,,,,,,,,,,,,,,,,42944.47291,289,109,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47799,,,,,8.6,199,,,,,321,4.8,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-2.9,51.1,2,39.5665183,2.638025,356.9,0,,,,,,,,,,,,,,,,,,,42944.47292,289,109,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.478,0,-122,8.5,-122,8.6,,,,,,321,,,,,,,,,,,,,,,,,,,1,1.7,10,,-2.9,51.1,2,39.5665167,2.638025,356.9,0,,,,,,,,,,,,,,,,,,,42944.47293,289,109,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47801,,,,,,,,,,,321,48.8,,,,,,,,,,,,,,,,,,1,1.7,9,,-2.9,51.1,2,39.5665167,2.638025,356.9,0.1,,,,,,,,,,,,,,,,,,,42944.47294,289,109,,,,,,,,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47802,0,-120,8.7,-120,8.7,199,,,,,321,,28.4,,,,,,,,,,,,,,,,,1,1.8,10,,-2.9,51.1,2,39.5665167,2.638025,356.9,0.1,,,,,,,,,,,,,,,,,,,42944.47295,289,109,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7,10,,-2.9,51.1,2,39.5665167,2.638025,356.9,0,,,,,,,,,,,,,,,,,,,42944.47296,289,109,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47804,0,-113,9.4,-115,9,201,,,,,321,14.3,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-2.9,51.1,2,39.566515,2.638025,356.9,0,,,,,,,,,,,,,,,,,,,42944.47298,291,111,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47806,,-112,9.3,-115,9,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7,10,,-3,51.1,2,39.566515,2.638025,356.9,0,,,,,,,,,,,,,,,,,,,42944.47299,291,111,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47807,,-110,7.6,,8.6,205,,,,,321,,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-3,51.1,2,39.5665167,2.638025,356.9,0.1,,,,,,,,,,,,,,,,,,,42944.473,291,111,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47808,0,-110,7.6,-112,8.6,,,,,,321,,,,,,,,,,,,,,,,,,,1,1.7,10,,-3,51.1,2,39.5665167,2.638025,356.9,0,,,,,,,,,,,,,,,,,,,42944.47301,295,115,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47809,,,,,,,,,,,321,,28.4,,,,,,,,,,,,,,,,,,1.7,10,,,,2,39.5665167,2.638025,356.9,0,,,,,,,,,,,,,,,,,,,42944.47302,295,115,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.4781,0,-116,7.8,-116,8,205,,,,,321,,,,,,,,,,,,,,,,,,,1,1.7,10,,-2.9,51.1,2,39.5665167,2.6380267,356.9,0,,,,,,,,,,,,,,,,,,,42944.47303,295,115,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7,10,,-2.9,51.1,2,39.5665167,2.6380267,356.9,0.1,,,,,,,,,,,,,,,,,,,42944.47304,295,115,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47813,0,-118,6.4,-117,7.3,204,,,,,321,35.1,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-2.9,51.1,2,39.5665167,2.6380267,356.9,0.1,,,,,,,,,,,,,,,,,,,42944.47306,294,114,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47814,,,,-117,7.3,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7,10,,-2.9,51.1,2,39.566515,2.6380283,356.9,0,,,,,,,,,,,,,,,,,,,42944.47307,294,114,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47815,0,-120,7.1,-119,7.1,203,,,,,321,15,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-2.9,51.1,2,39.566515,2.6380283,356.9,0.1,,,,,,,,,,,,,,,,,,,42944.47308,293,113,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47816,,-120,7.6,-119,7.1,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7,10,,-2.9,51.1,2,39.566515,2.6380283,356.9,0.1,,,,,,,,,,,,,,,,,,,42944.47309,293,113,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47817,0,-120,7.5,-120,7.2,202,,,,,321,1.7,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-2.9,51.1,2,39.566515,2.6380283,356.9,0,,,,,,,,,,,,,,,,,,,42944.4731,292,112,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47818,,-120,7.5,-120,7.2,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7,10,,-2.9,51.1,2,39.5665133,2.6380283,356.9,0.1,,,,,,,,,,,,,,,,,,,42944.47311,292,112,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.4782,,-123,7.4,-123,7.5,,,,,,321,37.7,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-2.9,51.1,2,39.5665133,2.6380283,356.9,0.1,,,,,,,,,,,,,,,,,,,42944.47313,292,112,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47821,0,-123,7.4,-124,7.6,,,,,,321,,,,,,,,,,,,,,,,,,,1,1.7,10,,-2.9,51.1,2,39.5665133,2.6380283,356.9,0,,,,,,,,,,,,,,,,,,,42944.47314,292,112,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
